instrument_token,exchange_token,tradingsymbol
15707906,61359,NIFTYNXT5025SEP61900CE
15708162,61360,NIFTYNXT5025SEP61900PE
15710722,61370,NIFTYNXT5025SEP62000CE
15710978,61371,NIFTYNXT5025SEP62000PE
15711234,61372,NIFTYNXT5025SEP62100CE
15711490,61373,NIFTYNXT5025SEP62100PE
15712258,61376,NIFTYNXT5025SEP62200CE
15712514,61377,NIFTYNXT5025SEP62200PE
15712770,61378,NIFTYNXT5025SEP62300CE
15713026,61379,NIFTYNXT5025SEP62300PE
15714818,61386,NIFTYNXT5025SEP62400CE
15715074,61387,NIFTYNXT5025SEP62400PE
15715330,61388,NIFTYNXT5025SEP62500CE
15715586,61389,NIFTYNXT5025SEP62500PE
15716354,61392,NIFTYNXT5025SEP62600CE
15716610,61393,NIFTYNXT5025SEP62600PE
15716866,61394,NIFTYNXT5025SEP62700CE
15717122,61395,NIFTYNXT5025SEP62700PE
15717378,61396,NIFTYNXT5025SEP62800CE
15717634,61397,NIFTYNXT5025SEP62800PE
15717890,61398,NIFTYNXT5025SEP62900CE
15718146,61399,NIFTYNXT5025SEP62900PE
15718402,61400,NIFTYNXT5025SEP63000CE
15718658,61401,NIFTYNXT5025SEP63000PE
15735298,61466,NIFTYNXT5025SEP63100CE
15735554,61467,NIFTYNXT5025SEP63100PE
15735810,61468,NIFTYNXT5025SEP63200CE
15736066,61469,NIFTYNXT5025SEP63200PE
15736322,61470,NIFTYNXT5025SEP63300CE
15736578,61471,NIFTYNXT5025SEP63300PE
15736834,61472,NIFTYNXT5025SEP63400CE
15737090,61473,NIFTYNXT5025SEP63400PE
15737346,61474,NIFTYNXT5025SEP63500CE
15737602,61475,NIFTYNXT5025SEP63500PE
15738626,61479,NIFTYNXT5025SEP63600CE
15738882,61480,NIFTYNXT5025SEP63600PE
15739394,61482,NIFTYNXT5025SEP63700CE
15739650,61483,NIFTYNXT5025SEP63700PE
15739906,61484,NIFTYNXT5025SEP63800CE
15740162,61485,NIFTYNXT5025SEP63800PE
15740418,61486,NIFTYNXT5025SEP63900CE
15740674,61487,NIFTYNXT5025SEP63900PE
15740930,61488,NIFTYNXT5025SEP64000CE
15741186,61489,NIFTYNXT5025SEP64000PE
15741442,61490,NIFTYNXT5025SEP64100CE
15741698,61491,NIFTYNXT5025SEP64100PE
15741954,61492,NIFTYNXT5025SEP64200CE
15742210,61493,NIFTYNXT5025SEP64200PE
15742466,61494,NIFTYNXT5025SEP64300CE
15742722,61495,NIFTYNXT5025SEP64300PE
15742978,61496,NIFTYNXT5025SEP64400CE
15743234,61497,NIFTYNXT5025SEP64400PE
15743490,61498,NIFTYNXT5025SEP64500CE
15743746,61499,NIFTYNXT5025SEP64500PE
15744002,61500,NIFTYNXT5025SEP64600CE
15744258,61501,NIFTYNXT5025SEP64600PE
15744514,61502,NIFTYNXT5025SEP64700CE
15744770,61503,NIFTYNXT5025SEP64700PE
15745026,61504,NIFTYNXT5025SEP64800CE
15745282,61505,NIFTYNXT5025SEP64800PE
15745538,61506,NIFTYNXT5025SEP64900CE
15745794,61507,NIFTYNXT5025SEP64900PE
15746050,61508,NIFTYNXT5025SEP65000CE
15746306,61509,NIFTYNXT5025SEP65000PE
15746562,61510,NIFTYNXT5025SEP65100CE
15746818,61511,NIFTYNXT5025SEP65100PE
15747074,61512,NIFTYNXT5025SEP65200CE
15747330,61513,NIFTYNXT5025SEP65200PE
15747586,61514,NIFTYNXT5025SEP65300CE
15747842,61515,NIFTYNXT5025SEP65300PE
15748098,61516,NIFTYNXT5025SEP65400CE
15748354,61517,NIFTYNXT5025SEP65400PE
15748610,61518,NIFTYNXT5025SEP65500CE
15748866,61519,NIFTYNXT5025SEP65500PE
15749122,61520,NIFTYNXT5025SEP65600CE
15749378,61521,NIFTYNXT5025SEP65600PE
15749634,61522,NIFTYNXT5025SEP65700CE
15749890,61523,NIFTYNXT5025SEP65700PE
15750146,61524,NIFTYNXT5025SEP65800CE
15750402,61525,NIFTYNXT5025SEP65800PE
15750658,61526,NIFTYNXT5025SEP65900CE
15750914,61527,NIFTYNXT5025SEP65900PE
15751170,61528,NIFTYNXT5025SEP66000CE
15751426,61529,NIFTYNXT5025SEP66000PE
15751682,61530,NIFTYNXT5025SEP66100CE
15751938,61531,NIFTYNXT5025SEP66100PE
15752194,61532,NIFTYNXT5025SEP66200CE
15752450,61533,NIFTYNXT5025SEP66200PE
15752706,61534,NIFTYNXT5025SEP66300CE
15752962,61535,NIFTYNXT5025SEP66300PE
15753218,61536,NIFTYNXT5025SEP66400CE
15753474,61537,NIFTYNXT5025SEP66400PE
15753730,61538,NIFTYNXT5025SEP66500CE
15753986,61539,NIFTYNXT5025SEP66500PE
15754242,61540,NIFTYNXT5025SEP66600CE
15754498,61541,NIFTYNXT5025SEP66600PE
15754754,61542,NIFTYNXT5025SEP66700CE
15755010,61543,NIFTYNXT5025SEP66700PE
15755266,61544,NIFTYNXT5025SEP66800CE
15755522,61545,NIFTYNXT5025SEP66800PE
15755778,61546,NIFTYNXT5025SEP66900CE
15756034,61547,NIFTYNXT5025SEP66900PE
15756290,61548,NIFTYNXT5025SEP67000CE
15756546,61549,NIFTYNXT5025SEP67000PE
15756802,61550,NIFTYNXT5025SEP67100CE
15757058,61551,NIFTYNXT5025SEP67100PE
15757314,61552,NIFTYNXT5025SEP67200CE
15757570,61553,NIFTYNXT5025SEP67200PE
15757826,61554,NIFTYNXT5025SEP67300CE
15758082,61555,NIFTYNXT5025SEP67300PE
15758338,61556,NIFTYNXT5025SEP67400CE
15758594,61557,NIFTYNXT5025SEP67400PE
15758850,61558,NIFTYNXT5025SEP67500CE
15759106,61559,NIFTYNXT5025SEP67500PE
15759362,61560,NIFTYNXT5025SEP67600CE
15759618,61561,NIFTYNXT5025SEP67600PE
15774722,61620,NIFTYNXT5025SEP67700CE
15774978,61621,NIFTYNXT5025SEP67700PE
15785474,61662,NIFTYNXT5025SEP67800CE
15785730,61663,NIFTYNXT5025SEP67800PE
15785986,61664,NIFTYNXT5025SEP67900CE
15786242,61665,NIFTYNXT5025SEP67900PE
15786498,61666,NIFTYNXT5025SEP68000CE
15786754,61667,NIFTYNXT5025SEP68000PE
15787010,61668,NIFTYNXT5025SEP68100CE
15787266,61669,NIFTYNXT5025SEP68100PE
15787522,61670,NIFTYNXT5025SEP68200CE
15787778,61671,NIFTYNXT5025SEP68200PE
15788034,61672,NIFTYNXT5025SEP68300CE
15788290,61673,NIFTYNXT5025SEP68300PE
15788546,61674,NIFTYNXT5025SEP68400CE
15788802,61675,NIFTYNXT5025SEP68400PE
15789058,61676,NIFTYNXT5025SEP68500CE
15789314,61677,NIFTYNXT5025SEP68500PE
15789570,61678,NIFTYNXT5025SEP68600CE
15789826,61679,NIFTYNXT5025SEP68600PE
15790082,61680,NIFTYNXT5025SEP68700CE
15790338,61681,NIFTYNXT5025SEP68700PE
15790594,61682,NIFTYNXT5025SEP68800CE
15790850,61683,NIFTYNXT5025SEP68800PE
15791106,61684,NIFTYNXT5025SEP68900CE
15791362,61685,NIFTYNXT5025SEP68900PE
15791618,61686,NIFTYNXT5025SEP69000CE
15791874,61687,NIFTYNXT5025SEP69000PE
15792130,61688,NIFTYNXT5025SEP69100CE
15792386,61689,NIFTYNXT5025SEP69100PE
15792642,61690,NIFTYNXT5025SEP69200CE
15792898,61691,NIFTYNXT5025SEP69200PE
15793154,61692,NIFTYNXT5025SEP69300CE
15793410,61693,NIFTYNXT5025SEP69300PE
15801346,61724,NIFTYNXT5025SEP69400CE
15801602,61725,NIFTYNXT5025SEP69400PE
15801858,61726,NIFTYNXT5025SEP69500CE
15802114,61727,NIFTYNXT5025SEP69500PE
15808002,61750,NIFTYNXT5025SEP69600CE
15808258,61751,NIFTYNXT5025SEP69600PE
15808514,61752,NIFTYNXT5025SEP69700CE
15808770,61753,NIFTYNXT5025SEP69700PE
15809026,61754,NIFTYNXT5025SEP69800CE
15809282,61755,NIFTYNXT5025SEP69800PE
15809538,61756,NIFTYNXT5025SEP69900CE
15809794,61757,NIFTYNXT5025SEP69900PE
15810050,61758,NIFTYNXT5025SEP70000CE
15810306,61759,NIFTYNXT5025SEP70000PE
15810562,61760,NIFTYNXT5025SEP70100CE
15810818,61761,NIFTYNXT5025SEP70100PE
15811074,61762,NIFTYNXT5025SEP70200CE
15811330,61763,NIFTYNXT5025SEP70200PE
15811586,61764,NIFTYNXT5025SEP70300CE
15811842,61765,NIFTYNXT5025SEP70300PE
15812098,61766,NIFTYNXT5025SEP70400CE
15812354,61767,NIFTYNXT5025SEP70400PE
15812610,61768,NIFTYNXT5025SEP70500CE
15812866,61769,NIFTYNXT5025SEP70500PE
15813122,61770,NIFTYNXT5025SEP70600CE
15813378,61771,NIFTYNXT5025SEP70600PE
15814146,61774,NIFTYNXT5025SEP70700CE
15814402,61775,NIFTYNXT5025SEP70700PE
15814658,61776,NIFTYNXT5025SEP70800CE
15814914,61777,NIFTYNXT5025SEP70800PE
15815682,61780,NIFTYNXT5025SEP70900CE
15815938,61781,NIFTYNXT5025SEP70900PE
15816194,61782,NIFTYNXT5025SEP71000CE
15816450,61783,NIFTYNXT5025SEP71000PE
15816706,61784,NIFTYNXT5025SEP71100CE
15816962,61785,NIFTYNXT5025SEP71100PE
15817218,61786,NIFTYNXT5025SEP71200CE
15817474,61787,NIFTYNXT5025SEP71200PE
15817730,61788,NIFTYNXT5025SEP71300CE
15817986,61789,NIFTYNXT5025SEP71300PE
15818242,61790,NIFTYNXT5025SEP71400CE
15818498,61791,NIFTYNXT5025SEP71400PE
15818754,61792,NIFTYNXT5025SEP71500CE
15819010,61793,NIFTYNXT5025SEP71500PE
15819778,61796,NIFTYNXT5025SEP71600CE
15820034,61797,NIFTYNXT5025SEP71600PE
15820290,61798,NIFTYNXT5025SEP71700CE
15820546,61799,NIFTYNXT5025SEP71700PE
15820802,61800,NIFTYNXT5025SEP71800CE
15821058,61801,NIFTYNXT5025SEP71800PE
15821314,61802,NIFTYNXT5025SEP71900CE
15821570,61803,NIFTYNXT5025SEP71900PE
15821826,61804,NIFTYNXT5025SEP72000CE
15822082,61805,NIFTYNXT5025SEP72000PE
15822338,61806,NIFTYNXT5025SEP72100CE
15822594,61807,NIFTYNXT5025SEP72100PE
15822850,61808,NIFTYNXT5025SEP72200CE
15823106,61809,NIFTYNXT5025SEP72200PE
15823362,61810,NIFTYNXT5025SEP72300CE
15823618,61811,NIFTYNXT5025SEP72300PE
15823874,61812,NIFTYNXT5025SEP72400CE
15824130,61813,NIFTYNXT5025SEP72400PE
15824386,61814,NIFTYNXT5025SEP72500CE
15824642,61815,NIFTYNXT5025SEP72500PE
15825922,61820,NIFTYNXT5025SEP72600CE
15826178,61821,NIFTYNXT5025SEP72600PE
15826946,61824,NIFTYNXT5025SEP72700CE
15827202,61825,NIFTYNXT5025SEP72700PE
15827458,61826,NIFTYNXT5025SEP72800CE
15827714,61827,NIFTYNXT5025SEP72800PE
15827970,61828,NIFTYNXT5025SEP72900CE
15828226,61829,NIFTYNXT5025SEP72900PE
15828482,61830,NIFTYNXT5025SEP73000CE
15828738,61831,NIFTYNXT5025SEP73000PE
15851010,61918,NIFTYNXT5025SEP73500CE
15851266,61919,NIFTYNXT5025SEP73500PE
15853570,61928,NIFTYNXT5025SEP74000CE
15853826,61929,NIFTYNXT5025SEP74000PE
15856642,61940,NIFTYNXT5025SEP74500CE
15856898,61941,NIFTYNXT5025SEP74500PE
15859202,61950,NIFTYNXT5025SEP75000CE
15859458,61951,NIFTYNXT5025SEP75000PE
15861762,61960,NIFTYNXT5025SEP75500CE
15864578,61971,NIFTYNXT5025SEP75500PE
15867394,61982,NIFTYNXT5025SEP76000CE
15868162,61985,NIFTYNXT5025SEP76000PE
15870978,61996,NIFTYNXT5025SEP76500CE
15871234,61997,NIFTYNXT5025SEP76500PE
15874562,62010,NIFTYNXT5025SEP77000CE
15875330,62013,NIFTYNXT5025SEP77000PE
15877634,62022,NIFTYNXT5025SEP77500CE
15877890,62023,NIFTYNXT5025SEP77500PE
15889410,62068,NIFTYNXT5025SEP78000CE
15889666,62069,NIFTYNXT5025SEP78000PE
15895554,62092,NIFTYNXT5025SEP78500CE
15895810,62093,NIFTYNXT5025SEP78500PE
15899138,62106,NIFTYNXT5025SEP79000CE
15899394,62107,NIFTYNXT5025SEP79000PE
15225858,59476,NIFTYNXT5025OCT55500CE
15227138,59481,NIFTYNXT5025OCT55500PE
15230722,59495,NIFTYNXT5025OCT56000CE
15230978,59496,NIFTYNXT5025OCT56000PE
15237634,59522,NIFTYNXT5025OCT56500CE
15237890,59523,NIFTYNXT5025OCT56500PE
15247106,59559,NIFTYNXT5025OCT57000CE
15247362,59560,NIFTYNXT5025OCT57000PE
15251458,59576,NIFTYNXT5025OCT57500CE
15251714,59577,NIFTYNXT5025OCT57500PE
15254018,59586,NIFTYNXT5025OCT58000CE
15254274,59587,NIFTYNXT5025OCT58000PE
15257858,59601,NIFTYNXT5025OCT58500CE
15258114,59602,NIFTYNXT5025OCT58500PE
15267842,59640,NIFTYNXT5025OCT59000CE
15269634,59647,NIFTYNXT5025OCT59000PE
15277570,59678,NIFTYNXT5025OCT59500CE
15278850,59683,NIFTYNXT5025OCT59500PE
15290626,59729,NIFTYNXT5025OCT60000CE
15290882,59730,NIFTYNXT5025OCT60000PE
15298562,59760,NIFTYNXT5025OCT60500CE
15298818,59761,NIFTYNXT5025OCT60500PE
15301634,59772,NIFTYNXT5025OCT61000CE
15301890,59773,NIFTYNXT5025OCT61000PE
15314178,59821,NIFTYNXT5025OCT61500CE
15314434,59822,NIFTYNXT5025OCT61500PE
15316226,59829,NIFTYNXT5025OCT61600CE
15316482,59830,NIFTYNXT5025OCT61600PE
15317250,59833,NIFTYNXT5025OCT61700CE
15317506,59834,NIFTYNXT5025OCT61700PE
15317762,59835,NIFTYNXT5025OCT61800CE
15318018,59836,NIFTYNXT5025OCT61800PE
15318274,59837,NIFTYNXT5025OCT61900CE
15318530,59838,NIFTYNXT5025OCT61900PE
15318786,59839,NIFTYNXT5025OCT62000CE
15319042,59840,NIFTYNXT5025OCT62000PE
15319298,59841,NIFTYNXT5025OCT62100CE
15319554,59842,NIFTYNXT5025OCT62100PE
15319810,59843,NIFTYNXT5025OCT62200CE
15320066,59844,NIFTYNXT5025OCT62200PE
15320322,59845,NIFTYNXT5025OCT62300CE
15320578,59846,NIFTYNXT5025OCT62300PE
15320834,59847,NIFTYNXT5025OCT62400CE
15321090,59848,NIFTYNXT5025OCT62400PE
15321346,59849,NIFTYNXT5025OCT62500CE
15321602,59850,NIFTYNXT5025OCT62500PE
15321858,59851,NIFTYNXT5025OCT62600CE
15322114,59852,NIFTYNXT5025OCT62600PE
15322370,59853,NIFTYNXT5025OCT62700CE
15322626,59854,NIFTYNXT5025OCT62700PE
15322882,59855,NIFTYNXT5025OCT62800CE
15323138,59856,NIFTYNXT5025OCT62800PE
15323394,59857,NIFTYNXT5025OCT62900CE
15323650,59858,NIFTYNXT5025OCT62900PE
15323906,59859,NIFTYNXT5025OCT63000CE
15324162,59860,NIFTYNXT5025OCT63000PE
15324418,59861,NIFTYNXT5025OCT63100CE
15324674,59862,NIFTYNXT5025OCT63100PE
15325442,59865,NIFTYNXT5025OCT63200CE
15325698,59866,NIFTYNXT5025OCT63200PE
15325954,59867,NIFTYNXT5025OCT63300CE
15326210,59868,NIFTYNXT5025OCT63300PE
15326466,59869,NIFTYNXT5025OCT63400CE
15326722,59870,NIFTYNXT5025OCT63400PE
15326978,59871,NIFTYNXT5025OCT63500CE
15327234,59872,NIFTYNXT5025OCT63500PE
15327490,59873,NIFTYNXT5025OCT63600CE
15328258,59876,NIFTYNXT5025OCT63600PE
15328514,59877,NIFTYNXT5025OCT63700CE
15328770,59878,NIFTYNXT5025OCT63700PE
15329026,59879,NIFTYNXT5025OCT63800CE
15330050,59883,NIFTYNXT5025OCT63800PE
15330306,59884,NIFTYNXT5025OCT63900CE
15330562,59885,NIFTYNXT5025OCT63900PE
15330818,59886,NIFTYNXT5025OCT64000CE
15331074,59887,NIFTYNXT5025OCT64000PE
15331330,59888,NIFTYNXT5025OCT64100CE
15333122,59895,NIFTYNXT5025OCT64100PE
15333378,59896,NIFTYNXT5025OCT64200CE
15333634,59897,NIFTYNXT5025OCT64200PE
15333890,59898,NIFTYNXT5025OCT64300CE
15334402,59900,NIFTYNXT5025OCT64300PE
15334658,59901,NIFTYNXT5025OCT64400CE
15334914,59902,NIFTYNXT5025OCT64400PE
15335682,59905,NIFTYNXT5025OCT64500CE
15335938,59906,NIFTYNXT5025OCT64500PE
15336194,59907,NIFTYNXT5025OCT64600CE
15336450,59908,NIFTYNXT5025OCT64600PE
15336706,59909,NIFTYNXT5025OCT64700CE
15336962,59910,NIFTYNXT5025OCT64700PE
15337218,59911,NIFTYNXT5025OCT64800CE
15337474,59912,NIFTYNXT5025OCT64800PE
15337730,59913,NIFTYNXT5025OCT64900CE
15337986,59914,NIFTYNXT5025OCT64900PE
15338242,59915,NIFTYNXT5025OCT65000CE
15338498,59916,NIFTYNXT5025OCT65000PE
15338754,59917,NIFTYNXT5025OCT65100CE
15339010,59918,NIFTYNXT5025OCT65100PE
15339266,59919,NIFTYNXT5025OCT65200CE
15339522,59920,NIFTYNXT5025OCT65200PE
15339778,59921,NIFTYNXT5025OCT65300CE
15340034,59922,NIFTYNXT5025OCT65300PE
15340290,59923,NIFTYNXT5025OCT65400CE
15340546,59924,NIFTYNXT5025OCT65400PE
15340802,59925,NIFTYNXT5025OCT65500CE
15341058,59926,NIFTYNXT5025OCT65500PE
15341314,59927,NIFTYNXT5025OCT65600CE
15341570,59928,NIFTYNXT5025OCT65600PE
15341826,59929,NIFTYNXT5025OCT65700CE
15342082,59930,NIFTYNXT5025OCT65700PE
15342850,59933,NIFTYNXT5025OCT65800CE
15343106,59934,NIFTYNXT5025OCT65800PE
15343362,59935,NIFTYNXT5025OCT65900CE
15343618,59936,NIFTYNXT5025OCT65900PE
15343874,59937,NIFTYNXT5025OCT66000CE
15344130,59938,NIFTYNXT5025OCT66000PE
15344386,59939,NIFTYNXT5025OCT66100CE
15344642,59940,NIFTYNXT5025OCT66100PE
15344898,59941,NIFTYNXT5025OCT66200CE
15345154,59942,NIFTYNXT5025OCT66200PE
15345410,59943,NIFTYNXT5025OCT66300CE
15345666,59944,NIFTYNXT5025OCT66300PE
15345922,59945,NIFTYNXT5025OCT66400CE
15346178,59946,NIFTYNXT5025OCT66400PE
15346434,59947,NIFTYNXT5025OCT66500CE
15346690,59948,NIFTYNXT5025OCT66500PE
15347458,59951,NIFTYNXT5025OCT66600CE
15347714,59952,NIFTYNXT5025OCT66600PE
15347970,59953,NIFTYNXT5025OCT66700CE
15348482,59955,NIFTYNXT5025OCT66700PE
15348738,59956,NIFTYNXT5025OCT66800CE
15348994,59957,NIFTYNXT5025OCT66800PE
15349250,59958,NIFTYNXT5025OCT66900CE
15351298,59966,NIFTYNXT5025OCT66900PE
15351554,59967,NIFTYNXT5025OCT67000CE
15351810,59968,NIFTYNXT5025OCT67000PE
15352066,59969,NIFTYNXT5025OCT67100CE
15352322,59970,NIFTYNXT5025OCT67100PE
15352578,59971,NIFTYNXT5025OCT67200CE
15352834,59972,NIFTYNXT5025OCT67200PE
15353090,59973,NIFTYNXT5025OCT67300CE
15353346,59974,NIFTYNXT5025OCT67300PE
15353602,59975,NIFTYNXT5025OCT67400CE
15354114,59977,NIFTYNXT5025OCT67400PE
15354370,59978,NIFTYNXT5025OCT67500CE
15354626,59979,NIFTYNXT5025OCT67500PE
15354882,59980,NIFTYNXT5025OCT67600CE
15355138,59981,NIFTYNXT5025OCT67600PE
15355394,59982,NIFTYNXT5025OCT67700CE
15355650,59983,NIFTYNXT5025OCT67700PE
15355906,59984,NIFTYNXT5025OCT67800CE
15356162,59985,NIFTYNXT5025OCT67800PE
15356418,59986,NIFTYNXT5025OCT67900CE
15357186,59989,NIFTYNXT5025OCT67900PE
15357442,59990,NIFTYNXT5025OCT68000CE
15358466,59994,NIFTYNXT5025OCT68000PE
15359746,59999,NIFTYNXT5025OCT68100CE
15360002,60000,NIFTYNXT5025OCT68100PE
15360770,60003,NIFTYNXT5025OCT68200CE
15361282,60005,NIFTYNXT5025OCT68200PE
15361794,60007,NIFTYNXT5025OCT68300CE
15364610,60018,NIFTYNXT5025OCT68300PE
15364866,60019,NIFTYNXT5025OCT68400CE
15365122,60020,NIFTYNXT5025OCT68400PE
15365378,60021,NIFTYNXT5025OCT68500CE
15365890,60023,NIFTYNXT5025OCT68500PE
15366146,60024,NIFTYNXT5025OCT68600CE
15366402,60025,NIFTYNXT5025OCT68600PE
15366658,60026,NIFTYNXT5025OCT68700CE
15366914,60027,NIFTYNXT5025OCT68700PE
15367170,60028,NIFTYNXT5025OCT68800CE
15367426,60029,NIFTYNXT5025OCT68800PE
15367682,60030,NIFTYNXT5025OCT68900CE
15367938,60031,NIFTYNXT5025OCT68900PE
15368194,60032,NIFTYNXT5025OCT69000CE
15368450,60033,NIFTYNXT5025OCT69000PE
15368706,60034,NIFTYNXT5025OCT69100CE
15369986,60039,NIFTYNXT5025OCT69100PE
15370242,60040,NIFTYNXT5025OCT69200CE
15370498,60041,NIFTYNXT5025OCT69200PE
15370754,60042,NIFTYNXT5025OCT69300CE
15371522,60045,NIFTYNXT5025OCT69300PE
15371778,60046,NIFTYNXT5025OCT69400CE
15372034,60047,NIFTYNXT5025OCT69400PE
15372290,60048,NIFTYNXT5025OCT69500CE
15373570,60053,NIFTYNXT5025OCT69500PE
15373826,60054,NIFTYNXT5025OCT69600CE
15374082,60055,NIFTYNXT5025OCT69600PE
15374338,60056,NIFTYNXT5025OCT69700CE
15374594,60057,NIFTYNXT5025OCT69700PE
15374850,60058,NIFTYNXT5025OCT69800CE
15375362,60060,NIFTYNXT5025OCT69800PE
15375874,60062,NIFTYNXT5025OCT69900CE
15376130,60063,NIFTYNXT5025OCT69900PE
15376386,60064,NIFTYNXT5025OCT70000CE
15376642,60065,NIFTYNXT5025OCT70000PE
15376898,60066,NIFTYNXT5025OCT70100CE
15378178,60071,NIFTYNXT5025OCT70100PE
15378434,60072,NIFTYNXT5025OCT70200CE
15378690,60073,NIFTYNXT5025OCT70200PE
15378946,60074,NIFTYNXT5025OCT70300CE
15380226,60079,NIFTYNXT5025OCT70300PE
15380482,60080,NIFTYNXT5025OCT70400CE
15380738,60081,NIFTYNXT5025OCT70400PE
15380994,60082,NIFTYNXT5025OCT70500CE
15381250,60083,NIFTYNXT5025OCT70500PE
15381506,60084,NIFTYNXT5025OCT70600CE
15383042,60090,NIFTYNXT5025OCT70600PE
15383298,60091,NIFTYNXT5025OCT70700CE
15383554,60092,NIFTYNXT5025OCT70700PE
15383810,60093,NIFTYNXT5025OCT70800CE
15384066,60094,NIFTYNXT5025OCT70800PE
15408130,60188,NIFTYNXT5025OCT70900CE
15411458,60201,NIFTYNXT5025OCT70900PE
15412994,60207,NIFTYNXT5025OCT71000CE
15413250,60208,NIFTYNXT5025OCT71000PE
15413506,60209,NIFTYNXT5025OCT71100CE
15413762,60210,NIFTYNXT5025OCT71100PE
15414018,60211,NIFTYNXT5025OCT71200CE
15414274,60212,NIFTYNXT5025OCT71200PE
15414530,60213,NIFTYNXT5025OCT71300CE
15415554,60217,NIFTYNXT5025OCT71300PE
15417346,60224,NIFTYNXT5025OCT71400CE
15417602,60225,NIFTYNXT5025OCT71400PE
15418370,60228,NIFTYNXT5025OCT71500CE
15418626,60229,NIFTYNXT5025OCT71500PE
15418882,60230,NIFTYNXT5025OCT71600CE
15419650,60233,NIFTYNXT5025OCT71600PE
15419906,60234,NIFTYNXT5025OCT71700CE
15420674,60237,NIFTYNXT5025OCT71700PE
15420930,60238,NIFTYNXT5025OCT71800CE
15421186,60239,NIFTYNXT5025OCT71800PE
15421442,60240,NIFTYNXT5025OCT71900CE
15421698,60241,NIFTYNXT5025OCT71900PE
15421954,60242,NIFTYNXT5025OCT72000CE
15422210,60243,NIFTYNXT5025OCT72000PE
15422466,60244,NIFTYNXT5025OCT72100CE
15422722,60245,NIFTYNXT5025OCT72100PE
15422978,60246,NIFTYNXT5025OCT72200CE
15423234,60247,NIFTYNXT5025OCT72200PE
15424514,60252,NIFTYNXT5025OCT72500CE
15424770,60253,NIFTYNXT5025OCT72500PE
15428354,60267,NIFTYNXT5025OCT73000CE
15428610,60268,NIFTYNXT5025OCT73000PE
15444226,60329,NIFTYNXT5025OCT73500CE
15444482,60330,NIFTYNXT5025OCT73500PE
15453186,60364,NIFTYNXT5025OCT74000CE
15453442,60365,NIFTYNXT5025OCT74000PE
15456770,60378,NIFTYNXT5025OCT74500CE
15457026,60379,NIFTYNXT5025OCT74500PE
15461122,60395,NIFTYNXT5025OCT75000CE
15461378,60396,NIFTYNXT5025OCT75000PE
15464706,60409,NIFTYNXT5025OCT75500CE
15464962,60410,NIFTYNXT5025OCT75500PE
15467266,60419,NIFTYNXT5025OCT76000CE
15467522,60420,NIFTYNXT5025OCT76000PE
15470082,60430,NIFTYNXT5025OCT76500CE
15470338,60431,NIFTYNXT5025OCT76500PE
15473666,60444,NIFTYNXT5025OCT77000CE
15473922,60445,NIFTYNXT5025OCT77000PE
15480578,60471,NIFTYNXT5025OCT77500CE
15480834,60472,NIFTYNXT5025OCT77500PE
15493122,60520,NIFTYNXT5025OCT78000CE
15493378,60521,NIFTYNXT5025OCT78000PE
31608834,123472,NMDC25AUG70CE
31609090,123473,NMDC25AUG70PE
30202114,117977,NMDC25AUG71CE
30209538,118006,NMDC25AUG71PE
30196482,117955,NMDC25AUG69CE
30201858,117976,NMDC25AUG69PE
31609346,123474,NMDC25AUG72CE
31609602,123475,NMDC25AUG72PE
31608322,123470,NMDC25AUG68CE
31608578,123471,NMDC25AUG68PE
30210050,118008,NMDC25AUG73CE
30210306,118009,NMDC25AUG73PE
30195970,117953,NMDC25AUG67CE
30196226,117954,NMDC25AUG67PE
31609858,123476,NMDC25AUG74CE
31612674,123487,NMDC25AUG74PE
31607810,123468,NMDC25AUG66CE
31608066,123469,NMDC25AUG66PE
30244354,118142,NMDC25AUG75CE
30244610,118143,NMDC25AUG75PE
30195458,117951,NMDC25AUG65CE
30195714,117952,NMDC25AUG65PE
31612930,123488,NMDC25AUG76CE
31614210,123493,NMDC25AUG76PE
31607298,123466,NMDC25AUG64CE
31607554,123467,NMDC25AUG64PE
30267650,118233,NMDC25AUG77CE
30267906,118234,NMDC25AUG77PE
30194946,117949,NMDC25AUG63CE
30195202,117950,NMDC25AUG63PE
31618818,123511,NMDC25AUG78PE
31628034,123547,NMDC25AUG84CE
31619586,123514,NMDC25AUG82CE
31627778,123546,NMDC25AUG82PE
31619074,123512,NMDC25AUG80CE
31619330,123513,NMDC25AUG80PE
30268930,118238,NMDC25AUG79CE
30271234,118247,NMDC25AUG79PE
31614466,123494,NMDC25AUG78CE
31606786,123464,NMDC25AUG62CE
31607042,123465,NMDC25AUG62PE
30194690,117948,NMDC25AUG61PE
31606274,123462,NMDC25AUG60CE
31606530,123463,NMDC25AUG60PE
31594498,123416,NMDC25AUG58PE
30307586,118389,NMDC25SEP70CE
30307842,118390,NMDC25SEP70PE
28830722,112620,NMDC25SEP71CE
28830978,112621,NMDC25SEP71PE
28830210,112618,NMDC25SEP69CE
28830466,112619,NMDC25SEP69PE
30308098,118391,NMDC25SEP72CE
30308354,118392,NMDC25SEP72PE
30307074,118387,NMDC25SEP68CE
30307330,118388,NMDC25SEP68PE
28831234,112622,NMDC25SEP73CE
28831490,112623,NMDC25SEP73PE
28829698,112616,NMDC25SEP67CE
28829954,112617,NMDC25SEP67PE
30308610,118393,NMDC25SEP74CE
30310914,118402,NMDC25SEP74PE
30306562,118385,NMDC25SEP66CE
